2.608775 1.000000
3.590813 1.000000
4.142648 1.000000
4.565717 1.000000
4.994434 1.000000
2.464416 1.000000
4.536802 1.000000
3.777343 1.000000
0.655202 1.000000
4.700685 1.000000
0.512380 1.000000
3.575527 1.000000
2.127510 1.000000
4.617131 1.000000
4.638041 1.000000
4.445930 1.000000
3.430689 1.000000
4.475107 1.000000
3.003755 1.000000
3.331175 1.000000
3.042790 1.000000
2.931636 1.000000
4.607413 1.000000
4.158474 1.000000
3.905240 1.000000
3.418418 1.000000
4.400397 1.000000
2.940725 1.000000
3.800545 1.000000
3.956602 1.000000
4.602620 1.000000
0.454823 1.000000
4.118579 1.000000
0.463372 1.000000
4.039547 1.000000
4.667740 1.000000
1.392319 1.000000
4.413685 1.000000
3.531426 1.000000
4.058621 1.000000
2.626629 1.000000
0.552023 1.000000
4.915651 1.000000
3.080217 1.000000
3.454900 1.000000
0.112201 1.000000
3.815171 1.000000
4.013119 1.000000
3.370337 1.000000
2.354089 1.000000
4.688778 1.000000
3.811735 1.000000
0.655408 1.000000
4.908806 1.000000
0.047304 1.000000
2.982708 1.000000
4.262242 1.000000
1.809284 1.000000
4.646897 1.000000
0.443027 1.000000
3.938824 1.000000
4.982142 1.000000
1.171445 1.000000
3.931795 1.000000
4.810546 1.000000
4.043978 1.000000
4.718104 1.000000
3.136205 1.000000
2.149817 1.000000
1.331452 1.000000
1.195400 1.000000
4.342025 1.000000
4.208703 1.000000
3.959537 1.000000
4.010276 1.000000
2.484271 1.000000
1.306728 1.000000
4.384592 1.000000
3.276420 1.000000
4.622180 1.000000
4.687732 1.000000
4.137872 1.000000
2.549238 1.000000
2.491352 1.000000
4.175339 1.000000
4.975338 1.000000
3.784697 1.000000
3.542101 1.000000
0.189601 1.000000
0.369440 1.000000
4.625015 1.000000
2.788506 1.000000
3.025820 1.000000
1.190678 1.000000
4.999647 1.000000
0.488071 1.000000
0.110741 1.000000
3.211690 1.000000
4.314702 1.000000
0.749962 1.000000
4.472184 1.000000
3.766302 1.000000
3.402352 1.000000
4.553916 1.000000
1.588828 1.000000
2.184964 1.000000
3.028849 1.000000
3.135747 1.000000
4.714140 1.000000
4.504255 1.000000
4.615769 1.000000
2.225429 1.000000
4.894274 1.000000
4.055266 1.000000
3.758659 1.000000
3.494526 1.000000
4.129154 1.000000
2.550178 1.000000
3.552569 1.000000
0.272020 1.000000
4.154795 1.000000
2.824270 1.000000
3.131440 1.000000
4.742872 1.000000
2.628459 1.000000
0.314276 1.000000
1.512973 1.000000
3.694038 1.000000
2.979304 1.000000
4.608862 1.000000
4.522983 1.000000
4.785359 1.000000
3.633745 1.000000
4.697718 1.000000
1.504634 1.000000
3.716240 1.000000
3.586970 1.000000
3.946914 1.000000
3.433120 1.000000
0.776945 1.000000
2.853071 1.000000
4.003610 1.000000
4.685729 1.000000
3.377619 1.000000
3.479593 1.000000
3.875187 1.000000
3.672878 1.000000
2.167359 1.000000
1.682596 1.000000
4.175383 1.000000
3.479039 1.000000
3.593405 1.000000
4.647940 1.000000
1.812137 1.000000
0.236272 1.000000
3.948813 1.000000
4.618292 1.000000
4.536134 1.000000
3.467778 1.000000
2.859560 1.000000
3.589633 1.000000
3.727254 1.000000
3.783402 1.000000
4.962379 1.000000
1.741235 1.000000
2.904113 1.000000
2.803316 1.000000
1.133089 1.000000
2.015056 1.000000
4.759669 1.000000
4.460473 1.000000
1.158087 1.000000
0.707484 1.000000
2.492018 1.000000
3.163958 1.000000
4.870422 1.000000
2.290008 1.000000
1.974244 1.000000
4.593089 1.000000
4.033901 1.000000
3.680135 1.000000
3.621014 1.000000
4.646002 1.000000
2.621359 1.000000
4.934581 1.000000
0.760486 1.000000
0.026215 1.000000
3.162213 1.000000
0.007432 1.000000
4.038333 1.000000
4.900058 1.000000
4.961597 1.000000
2.888832 1.000000
2.020216 1.000000
4.149492 1.000000
3.236910 1.000000
3.958301 1.000000
2.304976 1.000000
2.053429 1.000000
0.783990 1.000000
4.171054 1.000000
3.512471 1.000000
4.389819 1.000000
4.175108 1.000000
3.761381 1.000000
1.613171 1.000000
3.166501 1.000000
2.514690 1.000000
2.787286 1.000000
3.314347 1.000000
4.094434 1.000000
3.569498 1.000000
4.344057 1.000000
4.417209 1.000000
3.347386 1.000000
3.715484 1.000000
3.875243 1.000000
1.301406 1.000000
1.496234 1.000000
1.675827 1.000000
2.191702 1.000000
2.837421 1.000000
2.960686 1.000000
4.258924 1.000000
3.214335 1.000000
4.904180 1.000000
1.911637 1.000000
4.242059 1.000000
0.734351 1.000000
4.355237 1.000000
0.292664 1.000000
3.497057 1.000000
3.879827 1.000000
3.896587 1.000000
1.429710 1.000000
3.725594 1.000000
4.629942 1.000000
4.872771 1.000000
4.144729 1.000000
4.115693 1.000000
2.967862 1.000000
0.832276 1.000000
3.690282 1.000000
4.280542 1.000000
3.933118 1.000000
0.699505 1.000000
1.462072 1.000000
4.420456 1.000000
2.823448 1.000000
4.493779 1.000000
0.531992 1.000000
3.604631 1.000000
3.368990 1.000000
0.293589 1.000000
4.302553 1.000000
2.845358 1.000000
4.240456 1.000000
0.757000 1.000000
4.045271 1.000000
4.049621 1.000000
4.254568 1.000000
2.156626 1.000000
3.291701 1.000000
2.345044 1.000000
2.178962 1.000000
0.850557 1.000000
0.884782 1.000000
2.410711 1.000000
4.782250 1.000000
3.493522 1.000000
0.155380 1.000000
3.422921 1.000000
3.188797 1.000000
4.085944 1.000000
1.434011 1.000000
2.508261 1.000000
4.913010 1.000000
4.726369 1.000000
3.701683 1.000000
2.846823 1.000000
0.857252 1.000000
1.143854 1.000000
3.722261 1.000000
1.119773 1.000000
3.398193 1.000000
0.271967 1.000000
3.220504 1.000000
4.496253 1.000000
4.057827 1.000000
2.428023 1.000000
2.033909 1.000000
3.174398 1.000000
3.865762 1.000000
3.729827 1.000000
1.057433 1.000000
4.580208 1.000000
4.828379 1.000000
4.865711 1.000000
4.579654 1.000000
4.890595 1.000000
3.468747 1.000000
0.896112 1.000000
4.138165 1.000000
4.182159 1.000000
4.869470 1.000000
2.949014 1.000000
1.254878 1.000000
2.946105 1.000000
4.148424 1.000000
3.762500 1.000000
1.436871 1.000000
2.980658 1.000000
1.367157 1.000000
3.053454 1.000000
2.779086 1.000000
2.784758 1.000000
2.451858 1.000000
4.239527 1.000000
1.966324 1.000000
4.160804 1.000000
4.281909 1.000000
1.198665 1.000000
2.976592 1.000000
3.203223 1.000000
4.150116 1.000000
3.587082 1.000000
4.172570 1.000000
2.899580 1.000000
1.973767 1.000000
3.969379 1.000000
2.121462 1.000000
2.917248 1.000000
3.817336 1.000000
0.557161 1.000000
4.530661 1.000000
4.656324 1.000000
1.386058 1.000000
4.961707 1.000000
2.389059 1.000000
4.920992 1.000000
3.240194 1.000000
4.570406 1.000000
2.831988 1.000000
2.931039 1.000000
4.447845 1.000000
4.232012 1.000000
3.234110 1.000000
2.965712 1.000000
3.411450 1.000000
0.640413 1.000000
1.951677 1.000000
2.876720 1.000000
4.962747 1.000000
2.907518 1.000000
0.498435 1.000000
0.715743 1.000000
4.356217 1.000000
3.724872 1.000000
4.917514 1.000000
4.044310 1.000000
2.489233 1.000000
4.289735 1.000000
4.468811 1.000000
4.754591 1.000000
2.313695 1.000000
4.504068 1.000000
4.762750 1.000000
4.087454 1.000000
4.489371 1.000000
1.671982 1.000000
2.242553 1.000000
4.924100 1.000000
2.083533 1.000000
4.096094 1.000000
2.568896 1.000000
0.932547 1.000000
4.674853 1.000000
4.757772 1.000000
1.925857 1.000000
2.440365 1.000000
3.201241 1.000000
3.474293 1.000000
4.605718 1.000000
2.426639 1.000000
2.107693 1.000000
1.983175 1.000000
4.200653 1.000000
2.055193 1.000000
3.651465 1.000000
3.250472 1.000000
4.758174 1.000000
4.356747 1.000000
2.939400 1.000000
3.221055 1.000000
4.610909 1.000000
4.809919 1.000000
4.783109 1.000000
4.345836 1.000000
2.646093 1.000000
3.329437 1.000000
4.616555 1.000000
4.435053 1.000000
3.548633 1.000000
4.938148 1.000000
2.199613 1.000000
4.693310 1.000000
2.037895 1.000000
3.201116 1.000000
0.082636 1.000000
2.226838 1.000000
0.045851 1.000000
3.847935 1.000000
1.877119 1.000000
3.872654 1.000000
3.202876 1.000000
0.160780 1.000000
4.979257 1.000000
2.839537 1.000000
4.360307 1.000000
3.499767 1.000000
3.389041 1.000000
4.919175 1.000000
1.939253 1.000000
3.309636 1.000000
3.862309 1.000000
1.354641 1.000000
0.883889 1.000000
3.330857 1.000000
3.574406 1.000000
4.134463 1.000000
2.397200 1.000000
3.154130 1.000000
3.992506 1.000000
4.919102 1.000000
4.960814 1.000000
1.850390 1.000000
2.223788 1.000000
2.099482 1.000000
4.717247 1.000000
4.967662 1.000000
4.058125 1.000000
2.643058 1.000000
3.838336 1.000000
1.485998 1.000000
2.387274 1.000000
3.428551 1.000000
3.437187 1.000000
1.632244 1.000000
3.682037 1.000000
4.858821 1.000000
4.767909 1.000000
3.687180 1.000000
4.676870 1.000000
4.681575 1.000000
2.652784 1.000000
3.638957 1.000000
2.264203 1.000000
3.324299 1.000000
4.011337 1.000000
1.705266 1.000000
0.878637 1.000000
3.297647 1.000000
4.950201 1.000000
3.966983 1.000000
4.108152 1.000000
4.570965 1.000000
3.996358 1.000000
4.304445 1.000000
2.590504 1.000000
0.906021 1.000000
3.342465 1.000000
4.553845 1.000000
1.782299 1.000000
3.015861 1.000000
2.842711 1.000000
4.845370 1.000000
4.884144 1.000000
1.436386 1.000000
3.728301 1.000000
4.528653 1.000000
4.729102 1.000000
3.968589 1.000000
4.145644 1.000000
3.594572 1.000000
4.479256 1.000000
4.853636 1.000000
2.877938 1.000000
4.506787 1.000000
4.970932 1.000000
4.147914 1.000000
2.710903 1.000000
2.898442 1.000000
4.462497 1.000000
4.410743 1.000000
1.786251 1.000000
0.800070 1.000000
4.571546 1.000000
3.895742 1.000000
3.136562 1.000000
4.139144 1.000000
2.456460 1.000000
3.127501 1.000000
4.112392 1.000000
2.907104 1.000000
1.235619 1.000000
4.103809 1.000000
4.621356 1.000000
4.075613 1.000000
4.281044 1.000000
4.853134 1.000000
4.537006 1.000000
4.614008 1.000000
4.260226 1.000000
1.074078 1.000000
2.897594 1.000000
4.981253 1.000000
2.879332 1.000000
3.453080 1.000000
2.077308 1.000000
0.245995 1.000000
4.563110 1.000000
3.273173 1.000000
4.714276 1.000000
3.438997 1.000000
3.531359 1.000000
