2.646394 1.000000
2.714462 1.000000
1.072180 1.000000
4.430399 1.000000
1.598054 1.000000
0.440561 1.000000
1.534831 1.000000
1.575765 1.000000
0.602758 1.000000
1.490141 1.000000
3.196523 1.000000
2.099642 1.000000
3.328967 1.000000
2.129257 1.000000
0.518627 1.000000
2.044602 1.000000
2.948965 1.000000
2.599709 1.000000
0.377001 1.000000
0.534950 1.000000
2.859175 1.000000
2.069091 1.000000
0.961208 1.000000
2.277978 1.000000
0.766166 1.000000
2.793609 1.000000
3.020129 1.000000
1.521748 1.000000
0.155941 1.000000
2.414454 1.000000
2.134714 1.000000
2.159792 1.000000
2.367356 1.000000
3.448285 1.000000
0.438994 1.000000
1.663285 1.000000
3.356322 1.000000
0.987823 1.000000
2.982025 1.000000
2.418828 1.000000
2.297226 1.000000
1.294506 1.000000
2.230262 1.000000
0.857722 1.000000
1.028938 1.000000
2.567384 1.000000
2.349612 1.000000
1.203739 1.000000
2.278277 1.000000
2.215188 1.000000
1.884606 1.000000
1.252144 1.000000
0.853411 1.000000
2.187100 1.000000
2.263487 1.000000
0.931318 1.000000
2.081040 1.000000
1.203603 1.000000
1.840858 1.000000
1.841600 1.000000
3.327468 1.000000
0.381047 1.000000
2.132588 1.000000
4.043730 1.000000
1.309420 1.000000
2.858818 1.000000
2.598155 1.000000
2.709672 1.000000
1.383994 1.000000
4.077847 1.000000
2.868275 1.000000
1.759279 1.000000
4.033603 1.000000
2.273318 1.000000
2.746363 1.000000
2.950958 1.000000
2.984381 1.000000
2.844365 1.000000
1.465391 1.000000
2.704174 1.000000
2.490796 1.000000
2.945757 1.000000
2.172180 1.000000
0.951615 1.000000
1.765224 1.000000
0.770036 1.000000
0.489061 1.000000
2.314451 1.000000
1.962419 1.000000
2.904170 1.000000
1.761732 1.000000
3.971173 1.000000
1.150432 1.000000
1.346960 1.000000
3.063476 1.000000
1.370826 1.000000
2.605851 1.000000
2.484360 1.000000
1.240576 1.000000
4.025894 1.000000
0.513584 1.000000
3.117351 1.000000
2.177004 1.000000
2.969185 1.000000
2.664811 1.000000
3.738455 1.000000
2.095848 1.000000
1.996278 1.000000
0.511383 1.000000
2.671365 1.000000
2.988597 1.000000
3.446864 1.000000
2.656865 1.000000
1.404797 1.000000
2.370478 1.000000
1.549385 1.000000
3.509440 1.000000
3.263200 1.000000
2.595246 1.000000
2.278442 1.000000
1.118415 1.000000
0.876338 1.000000
2.258084 1.000000
1.545530 1.000000
2.718413 1.000000
1.559058 1.000000
2.346962 1.000000
1.873972 1.000000
4.247600 1.000000
2.427748 1.000000
0.873786 1.000000
1.628488 1.000000
2.085246 1.000000
1.542114 1.000000
0.400751 1.000000
2.889879 1.000000
0.729188 1.000000
1.718004 1.000000
2.898510 1.000000
3.884619 1.000000
1.894513 1.000000
2.743600 1.000000
1.824517 1.000000
2.610338 1.000000
1.969843 1.000000
1.946298 1.000000
4.231186 1.000000
1.567885 1.000000
2.500239 1.000000
1.814592 1.000000
1.906398 1.000000
1.815982 1.000000
2.613885 1.000000
2.999088 1.000000
1.801492 1.000000
3.049954 1.000000
1.787677 1.000000
2.299175 1.000000
2.541290 1.000000
3.195812 1.000000
1.827543 1.000000
1.871066 1.000000
2.473276 1.000000
2.368927 1.000000
3.572551 1.000000
2.713588 1.000000
2.349893 1.000000
1.087704 1.000000
2.238321 1.000000
4.321860 1.000000
4.561704 1.000000
2.387134 1.000000
0.602611 1.000000
3.108264 1.000000
1.384938 1.000000
1.826462 1.000000
1.569979 1.000000
1.386803 1.000000
4.149151 1.000000
3.132682 1.000000
1.045478 1.000000
1.775002 1.000000
0.342067 1.000000
3.664507 1.000000
2.374723 1.000000
2.070996 1.000000
0.509309 1.000000
2.079396 1.000000
0.999019 1.000000
3.216903 1.000000
2.752530 1.000000
2.954968 1.000000
2.351774 1.000000
2.488503 1.000000
0.243650 1.000000
3.554128 1.000000
3.202497 1.000000
2.310258 1.000000
1.478189 1.000000
3.193962 1.000000
2.181360 1.000000
